,TSLA,INTC,AMD,AAPL,MSFT,SPY,GOOG,FB,IBM
2020-04-07,109.09,57.2704985834,47.56,64.4560126533,162.21620317,262.896765151,1186.51,168.83,110.39713783299999
2020-04-08,109.768,57.83928093229999,48.79,66.1057367562,163.843425467,271.721798945,1210.28,174.28,114.57520943200001
2020-04-09,114.6,56.0348679633,48.38,66.5827654125,163.853347554,275.85667433,1211.45,175.19,116.697861899
2020-04-13,130.19,57.5646963501,50.94,67.8896251687,164.220464779,273.33806918,1217.56,174.79,116.361695219
2020-04-14,141.97799999999995,59.4867884258,54.93,71.3182686356,172.346654173,281.399588814,1269.23,178.17,119.012609613
2020-04-15,145.966,57.7314084179,54.99,70.66732328180001,170.540834308,275.420380524,1262.47,176.97,113.998923694
2020-04-16,149.042,59.6142741247,56.95,71.2288257626,175.660631288,276.749093478,1263.47,176.25,111.155914054
2020-04-17,150.778,59.1925906591,56.6,70.26234582880001,177.20847688700005,284.225582782,1283.25,179.24,115.37240470200001
2020-04-20,149.27200000000005,58.0354127768,56.97,68.8039300932,173.69605802799995,279.218119786,1266.61,178.24,115.650942809
2020-04-21,137.344,55.2699537699,52.92,66.67717733399999,166.512466916,270.740137883,1216.34,170.8,112.14520457100001
2020-04-22,146.422,58.9376192613,55.92,68.5977145804,172.16805660400001,276.749093478,1263.21,182.28,114.594418956
2020-04-23,141.126,57.8981204857,55.9,68.3318704855,170.084418298,276.729261941,1276.31,185.13,116.553790465
2020-04-24,145.03,58.1138655146,56.18,70.30458274109999,173.19003158200005,280.586495813,1279.31,190.07,119.790595359
2020-04-27,159.75,58.3198039513,56.49,70.35427322609999,172.69392722400002,284.632129282,1275.88,187.5,120.943166834
2020-04-28,153.82399999999996,57.6137293112,55.51,69.2138765947,168.48696226299998,283.323247866,1233.67,182.91,121.279333515
2020-04-29,160.102,60.6047399393,53.66,71.4872162847,176.04759268799995,290.74024256,1341.48,194.19,123.60368599
2020-04-30,156.376,58.8199401547,52.39,72.9953225053,177.813724204,288.033237812,1348.66,204.71,120.59739539200001
2020-05-01,140.264,56.3584855066,49.88,71.82014253439999,173.20987575700005,280.408011983,1320.61,202.27,117.053238104
2020-05-04,152.238,56.8684283022,52.56,72.8363129532,177.44660697900002,281.181441911,1326.8,205.26,116.870747621
2020-05-05,153.642,57.6137293112,52.19,73.9295036238,179.35164771599997,283.779373208,1351.11,207.07,117.73517622700001
2020-05-06,156.516,58.359030320200006,52.16,74.69225256899999,181.117779233,281.855714156,1347.3,208.47,118.301857203
2020-05-07,156.00799999999995,58.349169044300005,51.95,75.4649396111,182.169520473,285.25682268599996,1372.56,211.26,118.004109572
2020-05-08,163.884,58.8422328355,53.19,77.2562815964,183.241105887,289.9767284,1388.37,212.35,119.71727655
2020-05-11,162.25799999999995,59.2958515233,55.74,78.4719352068,185.285055845,290.03622301,1403.26,213.18,119.327920419
2020-05-12,161.882,57.5799895302,53.76,77.5751415598,181.08801297099998,284.255330087,1375.74,210.1,117.05992095200001
2020-05-13,158.192,56.9390066017,52.18,76.63849041729999,178.349516912,279.228035555,1349.33,205.1,112.650462763
2020-05-14,160.666,58.2604175619,54.51,77.109307082,179.12343971099997,282.569649474,1356.13,206.81,113.837998964
2020-05-15,159.834,57.4715154961,54.2,76.6534369781,181.73294863700002,283.868615123,1373.19,210.88,113.867200674
2020-05-18,162.726,59.0887647311,54.59,78.4594797395,183.469313892,292.515165087,1383.94,213.19,118.32532838
2020-05-19,161.602,59.453631936499995,55.47,78.006100729,182.19928673400003,289.51068729,1373.48,216.88,117.08912266200001
2020-05-20,163.112,62.2246504428,56.39,79.5231766486,184.719496876,294.428908371,1406.72,229.97,118.150118121
2020-05-21,165.52,61.1201875506,54.65,78.9302964041,182.50079345,292.396175868,1402.8,231.39,115.95025597799999
2020-05-22,163.376,61.3963032736,55.17,79.4384794708,182.58038819200002,292.951458893,1410.42,234.91,115.23968103700001
2020-05-26,163.774,61.475193480200005,53.19,78.9004032826,180.650215705,296.560798557,1417.02,232.2,118.52000644600001
2020-05-27,164.046,62.67826913060001,52.74,79.2441741806,180.88899993,300.973315454,1417.84,229.14,122.19942188899999
2020-05-28,161.162,60.8440718275,51.74,79.2790494891,180.48107687900003,300.418032429,1416.73,225.46,121.21629765700001
2020-05-29,167.0,62.0570087538,53.8,79.2018255917,182.321705281,301.75666115,1428.92,225.09,121.57645207899999
2020-06-01,179.62,61.001852240699996,53.63,80.1758431361,181.90383288700002,302.976300652,1431.82,231.91,121.566718175
2020-06-02,176.312,61.2582454121,53.54,80.5470160622,183.973296172,305.484990034,1439.22,232.72,122.64718144
2020-06-03,176.592,61.0708811715,52.73,80.9904306988,184.421016594,309.55045504099996,1436.38,230.16,125.61602194299999
2020-06-04,172.87599999999995,62.0964538571,52.63,80.2929245289,181.99337697200002,308.737362039,1412.18,226.29,125.46027949100001
2020-06-05,177.132,63.4474486448,53.1,82.57974832880002,186.251695654,316.650145149,1438.39,230.77,128.54592683299998
2020-06-08,189.984,62.78674316470001,52.97,83.0680026477,187.405819409,320.47763171599996,1446.61,231.4,132.137737147
2020-06-09,188.134,62.165482787799995,56.39,85.6911240652,188.83852476099997,318.087931554,1456.16,238.67,128.36098267100002
2020-06-10,205.01,62.983968681099995,57.44,87.8957417808,195.842862033,316.313009027,1465.85,236.73,126.414202013
2020-06-11,194.568,58.871816663000004,52.83,83.6758294529,185.32640678200002,298.07791110799997,1403.84,224.43,114.869792712
2020-06-12,187.056,58.5069494575,53.5,84.3982465574,186.78896016099998,301.64758769900004,1413.18,228.58,118.666014995
2020-06-15,198.18,59.2662676959,54.68,85.4420147188,187.982881287,304.46366589900003,1419.85,232.5,118.41293351
2020-06-16,196.426,59.5621059706,54.46,87.7064186775,192.589426965,310.323884969,1442.72,235.65,121.819799661
2020-06-17,198.358,59.650857453,54.55,87.58435509780001,193.256032927,309.034835089,1451.12,235.53,120.84640933200001
2020-06-18,200.792,59.2465451442,54.04,87.61923040629999,195.32549621200002,309.15382430799997,1435.96,235.94,120.856143235
2020-06-19,200.18,58.792926456400004,54.23,87.11852062,194.161423114,307.394965326,1431.72,238.79,119.211113579
2020-06-22,198.864,59.2564064201,54.76,89.39787113950001,199.553966866,309.36697812799997,1451.86,239.22,117.848367119
2020-06-23,200.356,59.0887647311,53.99,91.30604873290001,200.88717879,310.79120959700003,1464.41,242.24,116.23253917299999
2020-06-24,192.17,58.2702788378,52.39,89.6943112617,196.837796305,302.863319744,1431.97,234.02,113.32210209
2020-06-25,197.196,57.69832484,51.93,90.8850539375,199.32513198400002,306.110169106,1441.33,235.68,115.86265084799999
2020-06-26,191.948,56.7023359819,50.1,88.09253816440003,195.335445555,298.839616855,1359.9,216.08,114.071612643
2020-06-29,201.87,57.4616542203,50.28,90.1227793375,197.434756868,303.231827187,1394.97,220.64,116.563491885
2020-06-30,215.962,59.0000132487,52.61,90.8750895636,202.479073625,307.116094828,1413.61,227.07,117.55635002
2020-07-01,223.926,57.9941631147,52.58,90.70320411459998,203.663045408,309.267381522,1438.04,237.55,115.385689587
2020-07-02,241.732,58.309723941,52.34,90.70320411459998,205.215142872,310.970483488,1464.7,233.42,116.514822368
2020-07-06,274.316,58.714036249799996,53.4,93.1295291485,209.632651038,315.771039906,1495.7,240.28,116.991783629
2020-07-07,277.972,57.501099323599995,52.93,92.84056230659999,207.195062073,312.514230884,1485.18,240.86,114.451234871
2020-07-08,273.176,57.7969375983,53.43,95.0028314333,211.751861037,314.904549432,1496.0,243.58,114.57777561399999
2020-07-09,278.856,57.60957335760001,57.26,95.4113707614,213.23431310200002,313.111810521,1510.99,244.5,112.63099495600001
2020-07-10,308.93,58.704174974,55.88,95.5782740235,212.587605825,316.308861579,1541.74,245.07,115.20074542399999
2020-07-13,299.4120000000001,57.7673537708,53.59,95.1373504804,206.021039632,313.569954909,1511.34,239.0,116.028127204
2020-07-14,303.36,58.1618048037,54.72,96.71172154959999,207.2945555,317.633496441,1520.58,239.73,117.390873664
2020-07-15,309.202,58.211111182799996,55.34,97.3768435044,206.986125876,320.551677003,1513.64,240.28,119.727010454
2020-07-16,300.128,58.319585216899995,54.92,96.1786275483,202.886996676,319.495952977,1518.0,240.93,120.710134686
2020-07-17,300.168,59.16765493760001,55.04,95.9843222581,201.85226503400003,320.422201415,1515.55,242.03,121.780864048
2020-07-20,328.6,60.30170165729999,57.46,98.0070901508,210.528091883,323.011713175,1565.72,245.42,123.007335862
2020-07-21,313.672,59.8579442452,57.0,96.6544263999,207.692529209,323.698929758,1558.42,241.75,122.70558486
2020-07-22,318.466,60.203088899099996,61.79,96.9259555875,210.677332023,325.541466972,1568.49,239.87,125.24613361799999
2020-07-23,302.6140000000001,59.5621059706,59.57,92.51422906290001,201.513987382,321.65719933099996,1515.68,232.6,123.941790578
2020-07-24,283.4,49.8881943883,69.4,92.2850484642,200.280268885,319.585589923,1511.87,230.71,122.442769471
2020-07-27,307.92,48.8823442543,68.97,94.47222852549999,202.817351277,321.916150507,1530.2,233.5,122.851593409
2020-07-28,295.298,48.5569221522,67.61,92.9202772975,200.99662156,319.874420081,1500.34,230.12,121.15789423700001
2020-07-29,299.822,47.4031528809,76.09,94.7014091242,203.02628747400001,323.808486025,1522.02,233.29,121.985276017
2020-07-30,297.498,47.3242626743,78.2,95.8473121176,202.86709799099998,322.653165393,1531.45,234.5,119.629671421
2020-07-31,286.152,47.0678695029,77.43,105.88143659,203.971475033,325.202838511,1482.96,253.67,119.66860703399999
2020-08-03,297.0,47.629962224799996,77.67,108.54939769,215.443067185,327.463681472,1474.45,251.96,121.002151785
2020-08-04,297.4,48.4484481181,85.04,109.27430588799999,212.20953080200002,328.72855837,1464.97,249.83,122.491438988
2020-08-05,297.004,48.2413613258,85.31,109.670389749,211.861303807,330.77028879700003,1473.61,249.12,122.11181675899999
2020-08-06,297.916,48.2216387742,86.71,113.496709309,215.254029673,332.98133345400004,1500.1,265.28,122.76398828
2020-08-07,290.5420000000001,47.6855118453,84.85,110.920918668,211.40363404200002,333.220365309,1494.49,268.44,123.221481734
2020-08-10,283.714,48.8669767442,82.24,112.533134068,207.195062073,334.21633137099997,1496.1,263.0,125.34156964799999
2020-08-11,274.878,47.844364268599996,76.88,109.186414483,202.34973217,331.45750538,1480.32,256.13,124.986578184
2020-08-12,310.952,48.837191914799995,82.61,112.81514697799999,208.130300288,336.078787907,1506.62,259.89,124.937273814
2020-08-13,324.2,48.211710497700004,81.84,114.81169855799999,207.642782495,335.47124860900004,1518.45,261.3,123.290507853
2020-08-14,330.142,48.539343621,81.3,114.709375289,207.841769349,335.48120827,1507.73,261.24,123.52716882899999
2020-08-17,367.128,48.579056726800005,82.42,114.409892552,209.214778644,336.54689195599997,1517.98,261.16,122.708716285
2020-08-18,377.418,48.3010649859,81.66,115.36324593100001,210.418649113,337.273947181,1558.6,262.34,123.18203823799999
2020-08-19,375.706,47.9833601391,81.09,115.507995921,209.145133245,335.869635034,1547.53,262.59,122.117063844
2020-08-20,400.366,48.81733536189999,82.77,118.07106901,214.01222075200002,336.915399399,1581.75,269.01,121.436663537
2020-08-21,409.996,48.926546403,83.81,124.15555994799999,212.456348516,338.110558673,1580.42,267.01,121.446524411
2020-08-24,402.84,48.7875505325,83.08,125.640495185,213.124575695,341.53668192599997,1588.2,271.39,123.93146466399999
2020-08-25,404.668,49.0754705499,86.35,124.609775432,215.897219807,342.7318412,1608.22,280.82,122.905933766
2020-08-26,430.634,49.1946098674,86.02,126.304348585,220.564836515,346.167924113,1652.38,303.91,122.442472687
2020-08-27,447.75,49.0456857205,83.8,124.794456453,225.98046872,346.92485832,1634.33,293.22,122.91579464
2020-08-28,442.68,50.068298196,85.55,124.59230560600001,228.304303534,349.165781959,1644.41,293.66,123.329951349
2020-08-31,498.32,50.584568571999995,90.82,128.817507885,224.93324702299998,347.900905061,1634.18,293.2,121.594437521
2020-09-01,475.05,50.4257161487,92.18,133.948645443,226.66864297900003,351.177633404,1660.71,295.44,121.683185388
2020-09-02,447.37,51.875244512100004,90.22,131.173438748,231.037053487,356.25706032,1728.28,302.5,126.396683168
2020-09-03,407.0,50.0285850902,82.54,120.67157744200001,216.725023625,343.99671809800003,1641.84,291.12,122.71857715899999
2020-09-04,418.32,49.7208085199,82.01,120.751439505,213.68309393299998,341.188093804,1591.04,282.73,120.598489245
2020-09-08,330.21,48.5592001739,78.69,112.625474578,202.123761104,331.865851465,1532.39,271.16,119.52365397700001
2020-09-09,366.28,49.2641078027,81.91,117.11771563100001,210.730926101,338.419308152,1556.96,273.72,120.55904574899999
2020-09-10,371.34,48.6088415562,78.98,113.294319357,204.82659043700002,332.543108387,1532.02,268.09,118.882697166
2020-09-11,372.72,48.926546403,76.34,111.806888431,203.49013608,332.712422618,1520.72,266.61,119.77017582799999
2020-09-14,419.62,49.055613996999995,77.9,115.156103705,204.866484596,337.09467329,1519.28,266.15,120.391410891
2020-09-15,449.76,49.641382308199994,78.93,115.34078472600001,208.22756756799998,338.79777525599997,1541.44,272.42,120.736541482
2020-09-16,441.76,50.008728537299994,76.66,111.936664284,204.507437157,337.453221072,1520.9,263.52,122.49177705700001
2020-09-17,423.43,49.959087155,76.55,110.14975062,202.373099603,334.485242208,1495.53,254.82,123.18203823799999
2020-09-18,442.15,49.5321712671,74.93,106.65578535700001,199.85976753,330.65,1459.99,252.53,121.05208945
2020-09-21,449.39,49.363390567299994,77.94,109.890198915,202.00407862400002,326.97,1431.16,248.15,118.57701007200001
2020-09-22,424.23,49.5917409259,77.7,111.617216031,206.871166131,330.3,1465.46,254.75,118.833392796
2020-09-23,380.36,48.469845685699994,74.73,106.93530257799999,200.059238329,322.64,1415.21,249.02,117.176765961
2020-09-24,387.79,48.8074070854,75.82,108.033405946,202.652358722,323.5,1428.29,249.53,116.447061284
2020-09-25,407.34,49.58181264939999,78.055,112.08640565200001,207.27010773,328.73,1444.96,254.82,117.295096449
2020-09-28,421.2,51.0611258422,79.48,114.761784768,208.88582120599997,334.19,1464.52,256.82,120.03641942600001
2020-09-29,419.07,50.8228472071,81.77,113.893284831,206.711589492,332.37,1469.33,261.79,119.25741037899999
2020-09-30,429.01,51.40861551840001,81.99,115.610319189,209.773466263,334.89,1469.6,261.9,119.97725418200001
2020-10-01,448.16,51.865316235600005,84.86,116.58862946299999,211.897830278,337.04,1490.09,266.63,119.405323489
2020-10-02,415.09,50.644138230799996,81.8,112.82512973600001,205.644420714,333.84,1458.42,259.94,118.89255804
2020-10-05,425.68,51.3192610302,86.15,116.29912948399999,209.82333396299998,339.76,1486.02,264.65,120.312523899
2020-10-06,413.98,51.0015561834,84.48,112.96488834700001,205.365161595,334.93,1453.44,258.66,120.273080403
2020-10-07,425.3,52.29223212350001,86.69,114.88157786299999,209.274789265,340.76,1460.29,258.12,122.343863947
2020-10-08,425.92,52.9872114758,86.51,114.771767526,210.02280476299998,343.78,1485.93,263.76,129.660632468
2020-10-09,434.0,52.4411562704,83.1,116.768319105,215.238966169,346.85,1515.22,264.45,126.01210908200001
2020-10-12,442.3,53.4935535753,84.29,124.18550822200001,220.81417501400003,352.43,1569.15,275.75,125.440178389
2020-10-13,446.65,53.443912193,85.28,120.891198116,222.27031185,350.13,1571.68,276.14,123.359533971
2020-10-14,461.3,53.1659204521,84.21,120.98104293700001,220.27560385599998,347.93,1568.08,271.82,124.187847388
2020-10-15,448.88,53.46376874590001,83.13,120.501870558,219.07877905900003,347.5,1559.13,266.72,123.152455616
2020-10-16,439.67,53.7715453162,83.17,118.81478447399999,219.07877905900003,347.29,1573.01,265.93,124.177986514
2020-10-19,430.83,54.1885329276,82.0,115.78002607299999,213.653173313,342.01,1534.61,261.4,123.773690679
2020-10-20,421.94,53.0467811345,81.56,117.307388031,214.08203553200002,343.38,1555.93,267.56,115.73707835399999
2020-10-21,422.64,53.116279069799994,79.2,116.668491526,214.231638632,342.73,1593.31,278.73,113.45921645600001
2020-10-22,425.79,53.5134101282,79.42,115.550422642,214.321400491,344.61,1615.33,278.12,114.149477637
2020-10-23,420.63,47.8542925451,81.96,114.841646831,215.657854848,345.78,1641.0,284.79,114.38613861399999
2020-10-26,420.28,46.3849076288,82.23,114.851629589,209.524127764,339.39,1590.45,277.11,110.658728235
2020-10-27,424.68,45.3126537709,78.88,116.398957063,212.68573993599998,338.22,1604.26,283.29,109.021823148
2020-10-28,406.02,43.9326233428,76.4,111.008267799,202.14370818400002,326.66,1516.62,267.67,105.16622140700001
2020-10-29,410.83,43.793627472299995,78.02,115.12116405200001,204.178310338,329.98,1567.24,280.83,107.394778935
2020-10-30,388.04,43.9624081721,75.29,108.67230245200001,201.93426384400001,326.54,1621.01,263.11,110.10651929
2020-11-02,400.51,44.1411171484,74.7,108.582457631,201.794634285,330.2,1626.03,261.36,111.33912854200001
2020-11-03,423.9,44.5283199304,76.58,110.249578199,205.88378567400002,336.03,1650.21,265.3,112.571737794
2020-11-04,420.98,45.3722234297,81.35,114.75180201,215.81743148700002,343.54,1749.13,287.38,110.343180266
2020-11-05,438.09,45.68,83.0,118.82476723200001,222.699174069,350.24,1763.37,294.68,113.17325111
2020-11-06,429.95,45.39,85.88,118.69,223.128036288,350.16,1761.75,293.41,112.453407306
2020-11-09,421.26,45.6,83.12,116.32,217.81213948200002,354.56,1763.0,278.77,115.53
2020-11-10,410.36,45.44,77.99,115.97,210.451666982,354.04,1740.39,272.43,117.91
2020-11-11,417.13,46.35,81.28,119.49,215.977008127,356.67,1752.71,276.48,117.2
2020-11-12,411.76,44.95,81.84,119.21,214.86994519,353.21,1749.84,275.08,114.5
2020-11-13,408.5,45.46,81.43,119.26,215.93711396700002,358.1,1777.02,276.95,116.85
